1514571917,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571917,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571917,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571917,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571917,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571917,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571917,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571917,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571917,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571918,s1-eth1,1844718.00,44682.00,1889400.00,44682,1844718,1223.00,677.00,1900.00,677,1223,0.00,0.00,0,0
1514571918,s1-eth2,44550.00,1844718.00,1889268.00,1844718,44550,675.00,1223.00,1898.00,1223,675,0.00,0.00,0,0
1514571918,s2-eth1,1844718.00,44550.00,1889268.00,44550,1844718,1223.00,675.00,1898.00,675,1223,0.00,0.00,0,0
1514571918,s2-eth2,43230.00,1875120.00,1918350.00,1875120,43230,655.00,1244.00,1899.00,1244,655,0.00,0.00,0,0
1514571918,s3-eth1,1875120.00,43230.00,1918350.00,43230,1875120,1244.00,655.00,1899.00,655,1244,0.00,0.00,0,0
1514571918,s3-eth2,43428.00,1938708.00,1982136.00,1938708,43428,658.00,1286.00,1944.00,1286,658,0.00,0.00,0,0
1514571918,eth0,60.00,60.00,120.00,60,60,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1514571918,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571918,total,5695824.00,5791068.00,11486892.00,5791068,5695824,5679.00,5761.00,11440.00,5761,5679,0.00,0.00,0,0
1514571919,s1-eth1,2701302.00,59598.00,2760900.00,59598,2701302,1791.00,903.00,2694.00,903,1791,0.00,0.00,0,0
1514571919,s1-eth2,59730.00,2769432.00,2829162.00,2769432,59730,905.00,1836.00,2741.00,1836,905,0.00,0.00,0,0
1514571919,s2-eth1,2769432.00,59730.00,2829162.00,59730,2769432,1836.00,905.00,2741.00,905,1836,0.00,0.00,0,0
1514571919,s2-eth2,61050.00,2801104.00,2862154.00,2801104,61050,925.00,1856.00,2781.00,1856,925,0.00,0.00,0,0
1514571919,s3-eth1,2801104.00,61050.00,2862154.00,61050,2801104,1856.00,925.00,2781.00,925,1856,0.00,0.00,0,0
1514571919,s3-eth2,60984.00,2737516.00,2798500.00,2737516,60984,924.00,1814.00,2738.00,1814,924,0.00,0.00,0,0
1514571919,eth0,0.00,60.00,60.00,60,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1514571919,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571919,total,8453602.00,8488490.00,16942092.00,8488490,8453602,8237.00,8240.00,16477.00,8240,8237,0.00,0.00,0,0
1514571920,s1-eth1,3106226.00,69828.00,3176054.00,69828,3106226,2057.00,1058.00,3115.00,1058,2057,0.00,0.00,0,0
1514571920,s1-eth2,68442.00,3097142.00,3165584.00,3097142,68442,1037.00,2051.00,3088.00,2051,1037,0.00,0.00,0,0
1514571920,s2-eth1,3097142.00,68442.00,3165584.00,68442,3097142,2051.00,1037.00,3088.00,1037,2051,0.00,0.00,0,0
1514571920,s2-eth2,66924.00,3097142.00,3164066.00,3097142,66924,1014.00,2051.00,3065.00,2051,1014,0.00,0.00,0,0
1514571920,s3-eth1,3097142.00,66924.00,3164066.00,66924,3097142,2051.00,1014.00,3065.00,1014,2051,0.00,0.00,0,0
1514571920,s3-eth2,67716.00,3101684.00,3169400.00,3101684,67716,1026.00,2054.00,3080.00,2054,1026,0.00,0.00,0,0
1514571920,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571920,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571920,total,9503592.00,9501162.00,19004754.00,9501162,9503592,9236.00,9265.00,18501.00,9265,9236,0.00,0.00,0,0
1514571921,s1-eth1,3436196.00,74188.00,3510384.00,74188,3436196,2272.00,1124.00,3396.00,1124,2272,0.00,0.00,0,0
1514571921,s1-eth2,74584.00,3430140.00,3504724.00,3430140,74584,1130.00,2268.00,3398.00,2268,1130,0.00,0.00,0,0
1514571921,s2-eth1,3430140.00,74584.00,3504724.00,74584,3430140,2268.00,1130.00,3398.00,1130,2268,0.00,0.00,0,0
1514571921,s2-eth2,75310.00,3368066.00,3443376.00,3368066,75310,1141.00,2227.00,3368.00,2227,1141,0.00,0.00,0,0
1514571921,s3-eth1,3368066.00,75310.00,3443376.00,75310,3368066,2227.00,1141.00,3368.00,1141,2227,0.00,0.00,0,0
1514571921,s3-eth2,73924.00,3363524.00,3437448.00,3363524,73924,1120.00,2224.00,3344.00,2224,1120,0.00,0.00,0,0
1514571921,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571921,lo,1608.00,1608.00,3216.00,1608,1608,18.00,18.00,36.00,18,18,0.00,0.00,0,0
1514571921,total,10459828.00,10387420.00,20847248.00,10387420,10459828,10176.00,10132.00,20308.00,10132,10176,0.00,0.00,0,0
1514571922,s1-eth1,3636140.00,80256.00,3716396.00,80256,3636140,2406.00,1216.00,3622.00,1216,2406,0.00,0.00,0,0
1514571922,s1-eth2,79860.00,3646098.00,3725958.00,3646098,79860,1210.00,2413.00,3623.00,2413,1210,0.00,0.00,0,0
1514571922,s2-eth1,3646098.00,79860.00,3725958.00,79860,3646098,2413.00,1210.00,3623.00,1210,2413,0.00,0.00,0,0
1514571922,s2-eth2,79266.00,3653668.00,3732934.00,3653668,79266,1201.00,2418.00,3619.00,2418,1201,0.00,0.00,0,0
1514571922,s3-eth1,3653668.00,79266.00,3732934.00,79266,3653668,2418.00,1201.00,3619.00,1201,2418,0.00,0.00,0,0
1514571922,s3-eth2,79530.00,3653668.00,3733198.00,3653668,79530,1205.00,2418.00,3623.00,2418,1205,0.00,0.00,0,0
1514571922,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571922,lo,864.00,864.00,1728.00,864,864,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1514571922,total,11175426.00,11193680.00,22369106.00,11193680,11175426,10862.00,10885.00,21747.00,10885,10862,0.00,0.00,0,0
1514571923,s1-eth1,4058756.00,88638.00,4147394.00,88638,4058756,2686.00,1343.00,4029.00,1343,2686,0.00,0.00,0,0
1514571923,s1-eth2,88308.00,4036686.00,4124994.00,4036686,88308,1338.00,2671.00,4009.00,2671,1338,0.00,0.00,0,0
1514571923,s2-eth1,4036686.00,88308.00,4124994.00,88308,4036686,2671.00,1338.00,4009.00,1338,2671,0.00,0.00,0,0
1514571923,s2-eth2,89364.00,4029116.00,4118480.00,4029116,89364,1354.00,2666.00,4020.00,2666,1354,0.00,0.00,0,0
1514571923,s3-eth1,4029116.00,89364.00,4118480.00,89364,4029116,2666.00,1354.00,4020.00,1354,2666,0.00,0.00,0,0
1514571923,s3-eth2,89100.00,4055728.00,4144828.00,4055728,89100,1350.00,2684.00,4034.00,2684,1350,0.00,0.00,0,0
1514571923,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571923,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571923,total,12391330.00,12387840.00,24779170.00,12387840,12391330,12065.00,12056.00,24121.00,12056,12065,0.00,0.00,0,0
1514571924,s1-eth1,4457182.00,99528.00,4556710.00,99528,4457182,2951.00,1508.00,4459.00,1508,2951,0.00,0.00,0,0
1514571924,s1-eth2,99858.00,4445070.00,4544928.00,4445070,99858,1513.00,2943.00,4456.00,2943,1513,0.00,0.00,0,0
1514571924,s2-eth1,4445070.00,99858.00,4544928.00,99858,4445070,2943.00,1513.00,4456.00,1513,2943,0.00,0.00,0,0
1514571924,s2-eth2,98802.00,4504116.00,4602918.00,4504116,98802,1497.00,2982.00,4479.00,2982,1497,0.00,0.00,0,0
1514571924,s3-eth1,4504116.00,98802.00,4602918.00,98802,4504116,2982.00,1497.00,4479.00,1497,2982,0.00,0.00,0,0
1514571924,s3-eth2,99660.00,4547148.00,4646808.00,4547148,99660,1510.00,3010.00,4520.00,3010,1510,0.00,0.00,0,0
1514571924,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571924,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1514571924,total,13704688.00,13794522.00,27499210.00,13794522,13704688,13396.00,13453.00,26849.00,13453,13396,0.00,0.00,0,0
